Search Type, N, Target, Guesses
Linear Search: Size 542000 | Average Guesses = 270359.2 
Binary Search: Size 542000 | Average Guesses =  18.1
Binary Search: Size 542500 | Average Guesses =  18.3
Linear Search: Size 542500 | Average Guesses = 254295.4 
Binary Search: Size 543000 | Average Guesses =  18.3
Linear Search: Size 543000 | Average Guesses = 201207.4 
Binary Search: Size 543500 | Average Guesses =  17.2
Linear Search: Size 543500 | Average Guesses = 249370.6 
Linear Search: Size 544000 | Average Guesses = 316991.1 
Binary Search: Size 544000 | Average Guesses =  18.4
Binary Search: Size 544500 | Average Guesses =  17.7
Linear Search: Size 544500 | Average Guesses = 238154.2 
Binary Search: Size 545000 | Average Guesses =  18
Linear Search: Size 545000 | Average Guesses = 357865.1 
Binary Search: Size 545500 | Average Guesses =  17.4
Linear Search: Size 545500 | Average Guesses = 204711 
Linear Search: Size 546000 | Average Guesses = 245952.9 
Binary Search: Size 546000 | Average Guesses =  18.3
Linear Search: Size 546500 | Average Guesses = 203028.8 
Binary Search: Size 546500 | Average Guesses =  17.6
Binary Search: Size 547000 | Average Guesses =  18.7
Linear Search: Size 547000 | Average Guesses = 252263.7 
Binary Search: Size 547500 | Average Guesses =  18.4
Linear Search: Size 547500 | Average Guesses = 189054.5 
Binary Search: Size 548000 | Average Guesses =  18.1
Linear Search: Size 548000 | Average Guesses = 236405.1 
Binary Search: Size 528500 | Average Guesses =  17.9
Binary Search: Size 548500 | Average Guesses =  18.2
Linear Search: Size 548500 | Average Guesses = 166924.8 
Linear Search: Size 549000 | Average Guesses = 271596.6 
Linear Search: Size 549500 | Average Guesses = 278817.4 
Binary Search: Size 549500 | Average Guesses =  18.1
Binary Search: Size 539500 | Average Guesses =  17.3
Binary Search: Size 550000 | Average Guesses =  17.9
Binary Search: Size 549000 | Average Guesses =  17.8
Binary Search: Size 541500 | Average Guesses =  18
Linear Search: Size 550000 | Average Guesses = 268538 
